"","Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3","datetime"
"701",2007-02-01,"11:40:00",1.378,0.14,238.37,5.8,0,1,17,2007-02-01 11:40:00
"702",2007-02-01,"11:41:00",1.352,0.104,238.42,5.6,0,1,18,2007-02-01 11:41:00
"703",2007-02-01,"11:42:00",1.35,0.104,238.11,5.6,0,2,17,2007-02-01 11:42:00
"704",2007-02-01,"11:43:00",1.348,0.096,238.53,5.6,0,1,18,2007-02-01 11:43:00
"705",2007-02-01,"11:44:00",1.28,0,238.17,5.4,0,0,17,2007-02-01 11:44:00
"706",2007-02-01,"11:45:00",1.276,0,238.43,5.2,0,0,17,2007-02-01 11:45:00
"707",2007-02-01,"11:46:00",1.28,0,238.85,5.2,0,0,18,2007-02-01 11:46:00
"708",2007-02-01,"11:47:00",1.29,0,239.86,5.4,0,0,18,2007-02-01 11:47:00
"709",2007-02-01,"11:48:00",1.29,0,239.75,5.4,0,0,17,2007-02-01 11:48:00
"710",2007-02-01,"11:49:00",1.292,0,239.88,5.4,0,0,18,2007-02-01 11:49:00
"711",2007-02-01,"11:50:00",1.292,0,239.92,5.4,0,0,17,2007-02-01 11:50:00
"712",2007-02-01,"11:51:00",1.302,0,240.82,5.4,0,0,18,2007-02-01 11:51:00
"713",2007-02-01,"11:52:00",1.306,0,240.54,5.4,0,0,18,2007-02-01 11:52:00
"714",2007-02-01,"11:53:00",1.292,0,239.26,5.4,0,0,17,2007-02-01 11:53:00
"715",2007-02-01,"11:54:00",1.378,0.072,240.71,5.8,0,0,18,2007-02-01 11:54:00
"716",2007-02-01,"11:55:00",1.39,0.1,241.46,5.6,0,0,18,2007-02-01 11:55:00
"717",2007-02-01,"11:56:00",1.384,0.098,241.06,5.6,0,0,18,2007-02-01 11:56:00
"718",2007-02-01,"11:57:00",1.392,0.1,241.62,5.6,0,0,18,2007-02-01 11:57:00
"719",2007-02-01,"11:58:00",1.386,0.1,241.65,5.6,0,0,18,2007-02-01 11:58:00
"720",2007-02-01,"11:59:00",1.37,0.094,240.38,5.6,0,0,17,2007-02-01 11:59:00
"721",2007-02-01,"12:00:00",1.36,0.09,239.57,5.6,0,0,18,2007-02-01 12:00:00
"722",2007-02-01,"12:01:00",1.36,0.092,239.84,5.6,0,0,18,2007-02-01 12:01:00
"723",2007-02-01,"12:02:00",1.364,0.094,240.16,5.6,0,0,17,2007-02-01 12:02:00
"724",2007-02-01,"12:03:00",1.362,0.094,240.03,5.6,0,0,18,2007-02-01 12:03:00
"725",2007-02-01,"12:04:00",1.37,0.096,240.87,5.6,0,0,18,2007-02-01 12:04:00
"726",2007-02-01,"12:05:00",1.362,0.06,240.89,5.6,0,0,17,2007-02-01 12:05:00
"727",2007-02-01,"12:06:00",1.402,0.122,240.03,5.8,0,0,18,2007-02-01 12:06:00
"728",2007-02-01,"12:07:00",1.406,0.122,239.96,5.8,0,0,18,2007-02-01 12:07:00
"729",2007-02-01,"12:08:00",1.402,0.122,239.85,5.8,0,0,17,2007-02-01 12:08:00
"730",2007-02-01,"12:09:00",1.404,0.124,240.33,5.8,0,0,18,2007-02-01 12:09:00
"731",2007-02-01,"12:10:00",1.398,0.122,240.04,5.8,0,0,18,2007-02-01 12:10:00
"732",2007-02-01,"12:11:00",1.4,0.126,240.82,5.8,0,0,17,2007-02-01 12:11:00
"733",2007-02-01,"12:12:00",1.392,0.122,240.14,5.8,0,0,18,2007-02-01 12:12:00
"734",2007-02-01,"12:13:00",1.384,0.12,239.51,5.8,0,0,18,2007-02-01 12:13:00
"735",2007-02-01,"12:14:00",1.39,0.122,240.31,5.8,0,0,17,2007-02-01 12:14:00
"736",2007-02-01,"12:15:00",1.39,0.124,240.32,5.8,0,0,18,2007-02-01 12:15:00
"737",2007-02-01,"12:16:00",1.386,0.122,239.93,5.8,0,0,18,2007-02-01 12:16:00
"738",2007-02-01,"12:17:00",1.096,0.128,240.77,5,0,0,13,2007-02-01 12:17:00
"739",2007-02-01,"12:18:00",0.326,0.136,241.03,1.4,0,0,0,2007-02-01 12:18:00
"740",2007-02-01,"12:19:00",0.326,0.136,241.12,1.4,0,0,0,2007-02-01 12:19:00
"741",2007-02-01,"12:20:00",0.326,0.134,240.62,1.4,0,0,0,2007-02-01 12:20:00
"742",2007-02-01,"12:21:00",0.262,0.046,240.8,1.2,0,0,0,2007-02-01 12:21:00
"743",2007-02-01,"12:22:00",0.23,0,240.13,1,0,0,0,2007-02-01 12:22:00
"744",2007-02-01,"12:23:00",0.23,0,240.02,1,0,0,0,2007-02-01 12:23:00
"745",2007-02-01,"12:24:00",0.23,0,240.29,1,0,0,0,2007-02-01 12:24:00
"746",2007-02-01,"12:25:00",0.23,0,240.12,1,0,0,0,2007-02-01 12:25:00
"747",2007-02-01,"12:26:00",0.23,0,240.44,1,0,0,0,2007-02-01 12:26:00
"748",2007-02-01,"12:27:00",0.232,0,241.37,1,0,0,0,2007-02-01 12:27:00
"749",2007-02-01,"12:28:00",0.232,0,240.88,1,0,0,0,2007-02-01 12:28:00
"750",2007-02-01,"12:29:00",0.232,0,240.69,1,0,0,0,2007-02-01 12:29:00
"751",2007-02-01,"12:30:00",0.23,0,240.53,1,0,0,0,2007-02-01 12:30:00
"752",2007-02-01,"12:31:00",0.232,0,240.86,1,0,0,0,2007-02-01 12:31:00
"753",2007-02-01,"12:32:00",0.232,0,241.09,1,0,0,0,2007-02-01 12:32:00
"754",2007-02-01,"12:33:00",0.232,0,240.89,1,0,0,0,2007-02-01 12:33:00
"755",2007-02-01,"12:34:00",0.234,0,241.73,1,0,0,0,2007-02-01 12:34:00
"756",2007-02-01,"12:35:00",0.234,0,241.73,1,0,0,0,2007-02-01 12:35:00
"757",2007-02-01,"12:36:00",0.232,0,240.81,1,0,0,0,2007-02-01 12:36:00
"758",2007-02-01,"12:37:00",0.232,0,241.28,1,0,0,0,2007-02-01 12:37:00
"759",2007-02-01,"12:38:00",0.234,0,241.36,1,0,0,0,2007-02-01 12:38:00
"760",2007-02-01,"12:39:00",0.232,0,241.29,1,0,0,0,2007-02-01 12:39:00
"761",2007-02-01,"12:40:00",0.258,0,241.52,1.2,0,0,0,2007-02-01 12:40:00
"762",2007-02-01,"12:41:00",0.31,0.11,241.68,1.4,0,0,0,2007-02-01 12:41:00
"763",2007-02-01,"12:42:00",0.31,0.11,241.81,1.4,0,0,0,2007-02-01 12:42:00
"764",2007-02-01,"12:43:00",0.312,0.114,242.6,1.4,0,0,0,2007-02-01 12:43:00
"765",2007-02-01,"12:44:00",0.312,0.114,242.79,1.4,0,0,0,2007-02-01 12:44:00
"766",2007-02-01,"12:45:00",0.31,0.11,241.72,1.4,0,0,0,2007-02-01 12:45:00
"767",2007-02-01,"12:46:00",0.368,0.168,241.22,1.8,0,0,0,2007-02-01 12:46:00
"768",2007-02-01,"12:47:00",0.416,0.238,240.73,2,0,0,0,2007-02-01 12:47:00
"769",2007-02-01,"12:48:00",0.408,0.236,240.18,2,0,0,0,2007-02-01 12:48:00
"770",2007-02-01,"12:49:00",0.408,0.24,240.85,2,0,0,0,2007-02-01 12:49:00
"771",2007-02-01,"12:50:00",0.408,0.246,241.96,2,0,0,0,2007-02-01 12:50:00
"772",2007-02-01,"12:51:00",0.404,0.242,241.97,2,0,0,0,2007-02-01 12:51:00
"773",2007-02-01,"12:52:00",0.334,0.14,241.7,1.4,0,0,0,2007-02-01 12:52:00
"774",2007-02-01,"12:53:00",0.334,0.14,241.46,1.4,0,0,0,2007-02-01 12:53:00
"775",2007-02-01,"12:54:00",0.332,0.14,241.55,1.4,0,0,0,2007-02-01 12:54:00
"776",2007-02-01,"12:55:00",0.332,0.142,241.69,1.4,0,0,0,2007-02-01 12:55:00
"777",2007-02-01,"12:56:00",0.33,0.138,241,1.4,0,0,0,2007-02-01 12:56:00
"778",2007-02-01,"12:57:00",0.33,0.14,241.44,1.4,0,0,0,2007-02-01 12:57:00
"779",2007-02-01,"12:58:00",0.328,0.14,241.43,1.4,0,0,0,2007-02-01 12:58:00
"780",2007-02-01,"12:59:00",0.33,0.144,241.87,1.4,0,0,0,2007-02-01 12:59:00
"781",2007-02-01,"13:00:00",0.328,0.144,241.75,1.4,0,0,0,2007-02-01 13:00:00
"782",2007-02-01,"13:01:00",0.328,0.142,241.64,1.4,0,0,0,2007-02-01 13:01:00
"783",2007-02-01,"13:02:00",0.258,0,242.02,1.2,0,0,0,2007-02-01 13:02:00
"784",2007-02-01,"13:03:00",0.234,0,241.53,1,0,0,0,2007-02-01 13:03:00
"785",2007-02-01,"13:04:00",0.232,0,241.24,1,0,0,0,2007-02-01 13:04:00
"786",2007-02-01,"13:05:00",0.234,0,241.48,1,0,0,0,2007-02-01 13:05:00
"787",2007-02-01,"13:06:00",0.232,0,240.55,1,0,0,0,2007-02-01 13:06:00
"788",2007-02-01,"13:07:00",0.232,0,240.42,1,0,0,0,2007-02-01 13:07:00
"789",2007-02-01,"13:08:00",0.23,0,239.88,1,0,0,0,2007-02-01 13:08:00
"790",2007-02-01,"13:09:00",0.23,0,239.49,1,0,0,0,2007-02-01 13:09:00
"791",2007-02-01,"13:10:00",0.228,0,238.82,1,0,0,0,2007-02-01 13:10:00
"792",2007-02-01,"13:11:00",0.228,0,238.19,1,0,0,0,2007-02-01 13:11:00
"793",2007-02-01,"13:12:00",0.228,0,238.19,1,0,0,0,2007-02-01 13:12:00
"794",2007-02-01,"13:13:00",0.228,0,238.58,1,0,0,0,2007-02-01 13:13:00
"795",2007-02-01,"13:14:00",0.228,0,238.71,1,0,0,0,2007-02-01 13:14:00
"796",2007-02-01,"13:15:00",0.228,0,238.24,1,0,0,0,2007-02-01 13:15:00
"797",2007-02-01,"13:16:00",0.228,0,238.77,1,0,0,0,2007-02-01 13:16:00
"798",2007-02-01,"13:17:00",0.23,0,239.4,1,0,0,0,2007-02-01 13:17:00
"799",2007-02-01,"13:18:00",0.23,0,239.48,1,0,0,0,2007-02-01 13:18:00
"800",2007-02-01,"13:19:00",0.23,0,239.56,1,0,0,0,2007-02-01 13:19:00
"801",2007-02-01,"13:20:00",0.23,0,239.85,1,0,0,0,2007-02-01 13:20:00
"802",2007-02-01,"13:21:00",0.232,0,240.43,1,0,0,0,2007-02-01 13:21:00
"803",2007-02-01,"13:22:00",0.24,0,240.47,1,0,0,0,2007-02-01 13:22:00
"804",2007-02-01,"13:23:00",0.238,0,240.47,1,0,0,0,2007-02-01 13:23:00
"805",2007-02-01,"13:24:00",0.238,0,240.5,1,0,0,0,2007-02-01 13:24:00
"806",2007-02-01,"13:25:00",0.238,0,240.69,1,0,0,0,2007-02-01 13:25:00
"807",2007-02-01,"13:26:00",0.238,0,240.74,1,0,0,0,2007-02-01 13:26:00
"808",2007-02-01,"13:27:00",0.312,0.068,241.95,1.6,0,0,0,2007-02-01 13:27:00
"809",2007-02-01,"13:28:00",0.422,0.248,242.06,2,0,0,0,2007-02-01 13:28:00
"810",2007-02-01,"13:29:00",0.418,0.246,241.72,2,0,0,0,2007-02-01 13:29:00
"811",2007-02-01,"13:30:00",0.416,0.248,241.88,2,0,0,0,2007-02-01 13:30:00
"812",2007-02-01,"13:31:00",0.416,0.25,242.27,2,0,0,0,2007-02-01 13:31:00
"813",2007-02-01,"13:32:00",0.412,0.248,241.79,2,0,0,0,2007-02-01 13:32:00
"814",2007-02-01,"13:33:00",0.408,0.246,241.45,2,0,0,0,2007-02-01 13:33:00
"815",2007-02-01,"13:34:00",0.404,0.242,240.96,2,0,0,0,2007-02-01 13:34:00
"816",2007-02-01,"13:35:00",0.402,0.242,240.98,2,0,0,0,2007-02-01 13:35:00
"817",2007-02-01,"13:36:00",0.4,0.24,240.73,1.8,0,0,0,2007-02-01 13:36:00
"818",2007-02-01,"13:37:00",0.406,0.238,240.4,2,0,0,0,2007-02-01 13:37:00
"819",2007-02-01,"13:38:00",0.396,0.228,240.13,1.8,0,0,0,2007-02-01 13:38:00
"820",2007-02-01,"13:39:00",0.332,0.136,240.3,1.4,0,0,0,2007-02-01 13:39:00
"821",2007-02-01,"13:40:00",0.33,0.132,239.62,1.4,0,0,0,2007-02-01 13:40:00
"822",2007-02-01,"13:41:00",0.328,0.13,239.11,1.4,0,0,0,2007-02-01 13:41:00
"823",2007-02-01,"13:42:00",0.328,0.128,238.64,1.4,0,0,0,2007-02-01 13:42:00
"824",2007-02-01,"13:43:00",0.248,0,239.75,1,0,0,0,2007-02-01 13:43:00
"825",2007-02-01,"13:44:00",0.288,0.052,239.77,1.4,0,0,0,2007-02-01 13:44:00
"826",2007-02-01,"13:45:00",0.316,0.122,239.76,1.4,0,1,0,2007-02-01 13:45:00
"827",2007-02-01,"13:46:00",0.312,0.12,239.61,1.4,0,1,0,2007-02-01 13:46:00
"828",2007-02-01,"13:47:00",0.312,0.12,239.58,1.4,0,1,0,2007-02-01 13:47:00
"829",2007-02-01,"13:48:00",0.312,0.116,238.77,1.4,0,2,0,2007-02-01 13:48:00
"830",2007-02-01,"13:49:00",0.312,0.116,238.69,1.4,0,1,0,2007-02-01 13:49:00
"831",2007-02-01,"13:50:00",0.312,0.116,238.73,1.4,0,1,0,2007-02-01 13:50:00
"832",2007-02-01,"13:51:00",0.314,0.118,239.09,1.4,0,2,0,2007-02-01 13:51:00
"833",2007-02-01,"13:52:00",0.32,0.12,239.44,1.4,0,1,0,2007-02-01 13:52:00
"834",2007-02-01,"13:53:00",0.32,0.12,239.72,1.4,0,2,0,2007-02-01 13:53:00
"835",2007-02-01,"13:54:00",0.32,0.12,239.77,1.4,0,1,0,2007-02-01 13:54:00
"836",2007-02-01,"13:55:00",0.318,0.12,239.65,1.4,0,1,0,2007-02-01 13:55:00
"837",2007-02-01,"13:56:00",0.32,0.124,240.6,1.4,0,2,0,2007-02-01 13:56:00
"838",2007-02-01,"13:57:00",0.318,0.122,240.12,1.4,0,1,0,2007-02-01 13:57:00
"839",2007-02-01,"13:58:00",0.318,0.122,240.09,1.4,0,1,0,2007-02-01 13:58:00
"840",2007-02-01,"13:59:00",0.316,0.122,239.83,1.4,0,2,0,2007-02-01 13:59:00
"841",2007-02-01,"14:00:00",0.314,0.12,239.7,1.4,0,1,0,2007-02-01 14:00:00
"842",2007-02-01,"14:01:00",0.31,0.124,240.44,1.4,0,1,0,2007-02-01 14:01:00
"843",2007-02-01,"14:02:00",0.31,0.128,241.63,1.4,0,2,0,2007-02-01 14:02:00
"844",2007-02-01,"14:03:00",0.31,0.13,242.04,1.4,0,1,0,2007-02-01 14:03:00
"845",2007-02-01,"14:04:00",0.308,0.128,241.56,1.4,0,1,0,2007-02-01 14:04:00
"846",2007-02-01,"14:05:00",0.308,0.126,241.14,1.4,0,1,0,2007-02-01 14:05:00
"847",2007-02-01,"14:06:00",0.308,0.128,241.56,1.4,0,2,0,2007-02-01 14:06:00
"848",2007-02-01,"14:07:00",0.314,0.13,241.62,1.4,0,1,0,2007-02-01 14:07:00
"849",2007-02-01,"14:08:00",0.358,0.17,241.94,1.8,0,1,0,2007-02-01 14:08:00
"850",2007-02-01,"14:09:00",0.424,0.268,242.03,2,0,1,0,2007-02-01 14:09:00
"851",2007-02-01,"14:10:00",0.42,0.268,242.21,2,0,2,0,2007-02-01 14:10:00
"852",2007-02-01,"14:11:00",0.416,0.264,241.55,2,0,1,0,2007-02-01 14:11:00
"853",2007-02-01,"14:12:00",0.412,0.258,240.59,2,0,1,0,2007-02-01 14:12:00
"854",2007-02-01,"14:13:00",0.39,0.224,240.33,1.8,0,1,0,2007-02-01 14:13:00
"855",2007-02-01,"14:14:00",0.376,0.164,240,1.8,0,0,0,2007-02-01 14:14:00
"856",2007-02-01,"14:15:00",0.41,0.236,239.9,2,0,0,0,2007-02-01 14:15:00
"857",2007-02-01,"14:16:00",0.406,0.236,240.21,2,0,0,0,2007-02-01 14:16:00
"858",2007-02-01,"14:17:00",0.404,0.238,240.61,2,0,0,0,2007-02-01 14:17:00
"859",2007-02-01,"14:18:00",0.402,0.238,240.42,2,0,0,0,2007-02-01 14:18:00
"860",2007-02-01,"14:19:00",0.402,0.238,240.41,1.8,0,0,0,2007-02-01 14:19:00
"861",2007-02-01,"14:20:00",0.4,0.24,240.5,1.8,0,0,0,2007-02-01 14:20:00
"862",2007-02-01,"14:21:00",0.4,0.242,240.66,1.8,0,0,0,2007-02-01 14:21:00
"863",2007-02-01,"14:22:00",0.404,0.24,240.52,2,0,0,0,2007-02-01 14:22:00
"864",2007-02-01,"14:23:00",0.402,0.242,240.75,2,0,0,0,2007-02-01 14:23:00
"865",2007-02-01,"14:24:00",0.328,0.136,240.43,1.4,0,0,0,2007-02-01 14:24:00
"866",2007-02-01,"14:25:00",0.308,0.108,240.81,1.4,0,0,0,2007-02-01 14:25:00
"867",2007-02-01,"14:26:00",0.25,0,241.45,1,0,0,0,2007-02-01 14:26:00
"868",2007-02-01,"14:27:00",0.24,0,242.08,1,0,0,0,2007-02-01 14:27:00
"869",2007-02-01,"14:28:00",0.236,0,241.76,1,0,0,0,2007-02-01 14:28:00
"870",2007-02-01,"14:29:00",0.232,0,241.41,1,0,0,0,2007-02-01 14:29:00
"871",2007-02-01,"14:30:00",0.232,0,241.65,1,0,0,0,2007-02-01 14:30:00
"872",2007-02-01,"14:31:00",0.232,0,241.29,1,0,0,0,2007-02-01 14:31:00
"873",2007-02-01,"14:32:00",0.232,0,241.03,1,0,0,0,2007-02-01 14:32:00
"874",2007-02-01,"14:33:00",0.232,0,241.45,1,0,0,0,2007-02-01 14:33:00
"875",2007-02-01,"14:34:00",0.232,0,241.72,1,0,0,0,2007-02-01 14:34:00
"876",2007-02-01,"14:35:00",0.232,0,241.55,1,0,0,0,2007-02-01 14:35:00
"877",2007-02-01,"14:36:00",0.232,0,240.8,1,0,0,0,2007-02-01 14:36:00
"878",2007-02-01,"14:37:00",0.24,0,241.58,1,0,0,0,2007-02-01 14:37:00
"879",2007-02-01,"14:38:00",0.24,0,241.97,1,0,0,0,2007-02-01 14:38:00
"880",2007-02-01,"14:39:00",0.24,0,242.58,1,0,0,0,2007-02-01 14:39:00
"881",2007-02-01,"14:40:00",0.236,0,243.06,1,0,0,0,2007-02-01 14:40:00
"882",2007-02-01,"14:41:00",0.236,0,243,1,0,0,0,2007-02-01 14:41:00
"883",2007-02-01,"14:42:00",0.232,0,241.55,1,0,0,0,2007-02-01 14:42:00
"884",2007-02-01,"14:43:00",0.234,0,241.81,1,0,0,0,2007-02-01 14:43:00
"885",2007-02-01,"14:44:00",0.232,0,241.32,1,0,0,0,2007-02-01 14:44:00
"886",2007-02-01,"14:45:00",0.232,0,241.17,1,0,0,0,2007-02-01 14:45:00
"887",2007-02-01,"14:46:00",0.232,0,240.75,1,0,0,0,2007-02-01 14:46:00
"888",2007-02-01,"14:47:00",0.232,0,240.67,1,0,0,0,2007-02-01 14:47:00
"889",2007-02-01,"14:48:00",0.23,0,240.65,1,0,0,0,2007-02-01 14:48:00
"890",2007-02-01,"14:49:00",0.276,0,240.59,1.2,0,0,0,2007-02-01 14:49:00
"891",2007-02-01,"14:50:00",0.344,0.138,241.1,1.6,0,0,0,2007-02-01 14:50:00
"892",2007-02-01,"14:51:00",0.342,0.14,241.75,1.6,0,0,0,2007-02-01 14:51:00
"893",2007-02-01,"14:52:00",0.342,0.148,242.98,1.6,0,0,0,2007-02-01 14:52:00
"894",2007-02-01,"14:53:00",0.34,0.146,242.85,1.6,0,0,0,2007-02-01 14:53:00
"895",2007-02-01,"14:54:00",0.34,0.148,243.24,1.6,0,0,0,2007-02-01 14:54:00
"896",2007-02-01,"14:55:00",0.336,0.146,242.64,1.4,0,0,0,2007-02-01 14:55:00
"897",2007-02-01,"14:56:00",0.336,0.146,242.56,1.4,0,0,0,2007-02-01 14:56:00
"898",2007-02-01,"14:57:00",0.334,0.144,242.32,1.4,0,0,0,2007-02-01 14:57:00
"899",2007-02-01,"14:58:00",0.332,0.144,242.27,1.4,0,0,0,2007-02-01 14:58:00
"900",2007-02-01,"14:59:00",0.33,0.14,241.43,1.4,0,0,0,2007-02-01 14:59:00
"901",2007-02-01,"15:00:00",0.328,0.14,241.24,1.4,0,0,0,2007-02-01 15:00:00
"902",2007-02-01,"15:01:00",0.33,0.144,241.91,1.4,0,0,0,2007-02-01 15:01:00
"903",2007-02-01,"15:02:00",0.374,0.182,241.82,1.8,0,0,0,2007-02-01 15:02:00
"904",2007-02-01,"15:03:00",0.406,0.248,241.68,2,0,0,0,2007-02-01 15:03:00
"905",2007-02-01,"15:04:00",0.406,0.248,241.83,2,0,0,0,2007-02-01 15:04:00
"906",2007-02-01,"15:05:00",0.352,0.172,242.02,1.6,0,0,0,2007-02-01 15:05:00
"907",2007-02-01,"15:06:00",0.31,0.112,241.64,1.4,0,0,0,2007-02-01 15:06:00
"908",2007-02-01,"15:07:00",0.308,0.106,240.53,1.4,0,0,0,2007-02-01 15:07:00
"909",2007-02-01,"15:08:00",0.308,0.11,241.43,1.4,0,0,0,2007-02-01 15:08:00
"910",2007-02-01,"15:09:00",0.306,0.11,241.67,1.4,0,0,0,2007-02-01 15:09:00
"911",2007-02-01,"15:10:00",0.304,0.11,241.46,1.4,0,0,0,2007-02-01 15:10:00
"912",2007-02-01,"15:11:00",0.304,0.11,241.27,1.4,0,0,0,2007-02-01 15:11:00
"913",2007-02-01,"15:12:00",0.3,0.104,240.05,1.4,0,0,0,2007-02-01 15:12:00
"914",2007-02-01,"15:13:00",0.302,0.106,240.67,1.4,0,0,0,2007-02-01 15:13:00
"915",2007-02-01,"15:14:00",0.234,0,241.06,1,0,0,0,2007-02-01 15:14:00
"916",2007-02-01,"15:15:00",0.234,0,241.62,1,0,0,0,2007-02-01 15:15:00
"917",2007-02-01,"15:16:00",0.232,0,241.04,1,0,0,0,2007-02-01 15:16:00
"918",2007-02-01,"15:17:00",0.232,0,241.14,1,0,0,0,2007-02-01 15:17:00
"919",2007-02-01,"15:18:00",0.234,0,241.81,1,0,0,0,2007-02-01 15:18:00
"920",2007-02-01,"15:19:00",0.238,0,243.34,1,0,0,0,2007-02-01 15:19:00
"921",2007-02-01,"15:20:00",0.236,0,242.95,1,0,0,0,2007-02-01 15:20:00
"922",2007-02-01,"15:21:00",0.234,0,241.7,1,0,0,0,2007-02-01 15:21:00
"923",2007-02-01,"15:22:00",0.236,0,242.81,1,0,0,0,2007-02-01 15:22:00
"924",2007-02-01,"15:23:00",0.236,0,243.16,1,0,0,0,2007-02-01 15:23:00
"925",2007-02-01,"15:24:00",0.236,0,242.72,1,0,0,0,2007-02-01 15:24:00
"926",2007-02-01,"15:25:00",0.236,0,242.86,1,0,0,0,2007-02-01 15:25:00
"927",2007-02-01,"15:26:00",0.236,0,242.46,1,0,0,0,2007-02-01 15:26:00
"928",2007-02-01,"15:27:00",0.238,0,243.24,1,0,0,0,2007-02-01 15:27:00
"929",2007-02-01,"15:28:00",0.234,0,242.18,1,0,0,0,2007-02-01 15:28:00
"930",2007-02-01,"15:29:00",0.238,0,243.81,1,0,0,0,2007-02-01 15:29:00
"931",2007-02-01,"15:30:00",0.318,0.1,244.39,1.4,0,0,0,2007-02-01 15:30:00
"932",2007-02-01,"15:31:00",0.35,0.154,244.16,1.6,0,0,0,2007-02-01 15:31:00
"933",2007-02-01,"15:32:00",0.346,0.154,244.18,1.6,0,0,0,2007-02-01 15:32:00
"934",2007-02-01,"15:33:00",0.344,0.15,243.48,1.6,0,0,0,2007-02-01 15:33:00
"935",2007-02-01,"15:34:00",0.344,0.154,244.09,1.6,0,0,0,2007-02-01 15:34:00
"936",2007-02-01,"15:35:00",0.34,0.152,243.74,1.6,0,0,0,2007-02-01 15:35:00
"937",2007-02-01,"15:36:00",0.34,0.154,244.19,1.6,0,0,0,2007-02-01 15:36:00
"938",2007-02-01,"15:37:00",0.34,0.158,244.62,1.6,0,0,0,2007-02-01 15:37:00
"939",2007-02-01,"15:38:00",0.338,0.158,244.63,1.6,0,0,0,2007-02-01 15:38:00
"940",2007-02-01,"15:39:00",0.336,0.152,243.58,1.4,0,0,0,2007-02-01 15:39:00
"941",2007-02-01,"15:40:00",0.334,0.148,243.04,1.4,0,0,0,2007-02-01 15:40:00
"942",2007-02-01,"15:41:00",0.332,0.146,242.68,1.4,0,0,0,2007-02-01 15:41:00
"943",2007-02-01,"15:42:00",0.334,0.152,243.85,1.4,0,0,0,2007-02-01 15:42:00
"944",2007-02-01,"15:43:00",0.332,0.148,243.13,1.4,0,0,0,2007-02-01 15:43:00
"945",2007-02-01,"15:44:00",0.334,0.152,243.93,1.4,0,0,0,2007-02-01 15:44:00
"946",2007-02-01,"15:45:00",0.326,0.142,243.96,1.4,0,0,0,2007-02-01 15:45:00
"947",2007-02-01,"15:46:00",0.238,0,243.39,1,0,0,0,2007-02-01 15:46:00
"948",2007-02-01,"15:47:00",0.238,0,243.46,1,0,0,0,2007-02-01 15:47:00
"949",2007-02-01,"15:48:00",0.24,0,244.4,1,0,0,0,2007-02-01 15:48:00
"950",2007-02-01,"15:49:00",0.242,0,244.28,1,0,0,0,2007-02-01 15:49:00
"951",2007-02-01,"15:50:00",0.324,0.1,244.15,1.6,0,0,0,2007-02-01 15:50:00
"952",2007-02-01,"15:51:00",0.322,0.118,243.18,1.4,0,0,0,2007-02-01 15:51:00
"953",2007-02-01,"15:52:00",0.318,0.118,243.24,1.4,0,0,0,2007-02-01 15:52:00
"954",2007-02-01,"15:53:00",0.312,0.114,242.64,1.4,0,0,0,2007-02-01 15:53:00
"955",2007-02-01,"15:54:00",0.312,0.116,242.92,1.4,0,0,0,2007-02-01 15:54:00
"956",2007-02-01,"15:55:00",0.31,0.112,242.15,1.4,0,0,0,2007-02-01 15:55:00
"957",2007-02-01,"15:56:00",0.31,0.116,242.9,1.4,0,0,0,2007-02-01 15:56:00
"958",2007-02-01,"15:57:00",0.308,0.116,243,1.4,0,0,0,2007-02-01 15:57:00
"959",2007-02-01,"15:58:00",0.308,0.116,243.1,1.4,0,0,0,2007-02-01 15:58:00
"960",2007-02-01,"15:59:00",0.308,0.116,243.1,1.4,0,0,0,2007-02-01 15:59:00
"961",2007-02-01,"16:00:00",0.308,0.12,243.7,1.4,0,0,0,2007-02-01 16:00:00
"962",2007-02-01,"16:01:00",0.24,0,243.11,1,0,0,0,2007-02-01 16:01:00
"963",2007-02-01,"16:02:00",0.236,0,243.15,1,0,0,0,2007-02-01 16:02:00
"964",2007-02-01,"16:03:00",0.236,0,242.95,1,0,0,0,2007-02-01 16:03:00
"965",2007-02-01,"16:04:00",0.24,0,243.32,1,0,0,0,2007-02-01 16:04:00
"966",2007-02-01,"16:05:00",0.244,0,243.14,1,0,0,0,2007-02-01 16:05:00
"967",2007-02-01,"16:06:00",0.244,0,242.88,1,0,0,0,2007-02-01 16:06:00
"968",2007-02-01,"16:07:00",0.244,0,243.07,1,0,0,0,2007-02-01 16:07:00
"969",2007-02-01,"16:08:00",0.244,0,243.03,1,0,0,0,2007-02-01 16:08:00
"970",2007-02-01,"16:09:00",0.24,0,241.34,1,0,0,0,2007-02-01 16:09:00
"971",2007-02-01,"16:10:00",0.24,0,241.09,1,0,0,0,2007-02-01 16:10:00
"972",2007-02-01,"16:11:00",0.3,0.066,242.09,1.4,0,0,0,2007-02-01 16:11:00
"973",2007-02-01,"16:12:00",0.346,0.142,242.06,1.6,0,0,0,2007-02-01 16:12:00
"974",2007-02-01,"16:13:00",0.38,0.176,241.97,1.8,0,0,0,2007-02-01 16:13:00
"975",2007-02-01,"16:14:00",0.422,0.268,242.18,2,0,0,0,2007-02-01 16:14:00
"976",2007-02-01,"16:15:00",0.424,0.272,242.91,2,0,2,0,2007-02-01 16:15:00
"977",2007-02-01,"16:16:00",0.422,0.276,243.2,2,0,1,0,2007-02-01 16:16:00
